Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006418~tRNA aminoacylation for protein translation	9	0.34103827207275483	0.00690599947010851	ENSG00000136628, ENSG00000090861, ENSG00000172053, ENSG00000134684, ENSG00000140105, ENSG00000134440, ENSG00000113643, ENSG00000166986, ENSG00000065427	2439	24	19453	2.990928659286593	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:0001921~positive regulation of receptor recycling	7	0.2652519893899204	0.0070311015743871105	ENSG00000117298, ENSG00000182718, ENSG00000049245, ENSG00000117280, ENSG00000180900, ENSG00000186635, ENSG00000145335	2439	15	19453	3.7220445537788716	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:2000767~positive regulation of cytoplasmic translation	7	0.2652519893899204	0.0070311015743871105	ENSG00000060138, ENSG00000067225, ENSG00000009307, ENSG00000172239, ENSG00000169714, ENSG00000065978, ENSG00000159217	2439	15	19453	3.7220445537788716	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:1901029~negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	7	0.2652519893899204	0.0070311015743871105	ENSG00000151729, ENSG00000096092, ENSG00000204389, ENSG00000030110, ENSG00000005022, ENSG00000213699, ENSG00000167315	2439	15	19453	3.7220445537788716	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:0033120~positive regulation of RNA splicing	7	0.2652519893899204	0.0070311015743871105	ENSG00000181222, ENSG00000134294, ENSG00000204389, ENSG00000086589, ENSG00000063244, ENSG00000109917, ENSG00000100650	2439	15	19453	3.7220445537788716	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:0030043~actin filament fragmentation	4	0.15157256536566882	0.007127093266577104	ENSG00000172757, ENSG00000165410, ENSG00000071127, ENSG00000125868	2439	4	19453	7.97580975809758	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:0033489~cholesterol biosynthetic process via desmosterol	4	0.15157256536566882	0.007127093266577104	ENSG00000116133, ENSG00000147155, ENSG00000172893, ENSG00000109929	2439	4	19453	7.97580975809758	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:0033490~cholesterol biosynthetic process via lathosterol	4	0.15157256536566882	0.007127093266577104	ENSG00000116133, ENSG00000147155, ENSG00000172893, ENSG00000109929	2439	4	19453	7.97580975809758	1.0	0.20074098638395974	0.19568304922703406
GOTERM_BP_DIRECT	GO:0071363~cellular response to growth factor stimulus	16	0.6062902614626753	0.007173222446582125	ENSG00000136826, ENSG00000131711, ENSG00000068078, ENSG00000107779, ENSG00000085719, ENSG00000168393, ENSG00000247596, ENSG00000204217, ENSG00000137275, ENSG00000160691, ENSG00000185043, ENSG00000168036, ENSG00000102119, ENSG00000166484, ENSG00000204628, ENSG00000176170	2439	61	19453	2.0920156742551033	1.0	0.201113466025275	0.19604614374649681
GOTERM_BP_DIRECT	GO:0051256~mitotic spindle midzone assembly	6	0.22735884804850323	0.007395993222355517	ENSG00000137807, ENSG00000134690, ENSG00000161800, ENSG00000090889, ENSG00000149503, ENSG00000178999	2439	11	19453	4.350441686235044	1.0	0.20547413897744055	0.2002969437217917
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	6	0.22735884804850323	0.007395993222355517	ENSG00000143742, ENSG00000182934, ENSG00000167881, ENSG00000140319, ENSG00000114850, ENSG00000058262	2439	11	19453	4.350441686235044	1.0	0.20547413897744055	0.2002969437217917
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	13	0.49261083743842365	0.007893337213835594	ENSG00000111737, ENSG00000175582, ENSG00000135047, ENSG00000177628, ENSG00000111540, ENSG00000204592, ENSG00000204525, ENSG00000084733, ENSG00000206503, ENSG00000234745, ENSG00000182197, ENSG00000168118, ENSG00000109113	2439	45	19453	2.3041228190059675	1.0	0.21702074984180258	0.2115526223097938
GOTERM_BP_DIRECT	GO:0038061~NIK/NF-kappaB signaling	15	0.5683971201212581	0.007918132724921789	ENSG00000101182, ENSG00000126067, ENSG00000142507, ENSG00000159377, ENSG00000129084, ENSG00000041357, ENSG00000175104, ENSG00000136930, ENSG00000008018, ENSG00000100804, ENSG00000143106, ENSG00000100567, ENSG00000142208, ENSG00000277791, ENSG00000149923	2439	56	19453	2.136377613776138	1.0	0.21702074984180258	0.2115526223097938
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	15	0.5683971201212581	0.007918132724921789	ENSG00000136826, ENSG00000215301, ENSG00000170540, ENSG00000134248, ENSG00000117676, ENSG00000170855, ENSG00000116133, ENSG00000127948, ENSG00000142208, ENSG00000221867, ENSG00000089289, ENSG00000123358, ENSG00000105220, ENSG00000233276, ENSG00000145335	2439	56	19453	2.136377613776138	1.0	0.21702074984180258	0.2115526223097938
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	23	0.8715422508525956	0.008054398462736995	ENSG00000172270, ENSG00000158769, ENSG00000130202, ENSG00000068001, ENSG00000129351, ENSG00000196352, ENSG00000173020, ENSG00000135047, ENSG00000139514, ENSG00000167085, ENSG00000110651, ENSG00000154639, ENSG00000072274, ENSG00000118640, ENSG00000173402, ENSG00000166311, ENSG00000138760, ENSG00000204389, ENSG00000204388, ENSG00000184990, ENSG00000105281, ENSG00000185896, ENSG00000146425	2439	103	19453	1.7810060624878097	1.0	0.219770015197538	0.21423261625440632
GOTERM_BP_DIRECT	GO:0010801~negative regulation of peptidyl-threonine phosphorylation	8	0.30314513073133764	0.008452752542866971	ENSG00000143933, ENSG00000105767, ENSG00000114867, ENSG00000160014, ENSG00000198668, ENSG00000068903, ENSG00000112640, ENSG00000145214	2439	20	19453	3.1903239032390323	1.0	0.22961432685334635	0.22382888733511738
GOTERM_BP_DIRECT	GO:0006260~DNA replication	26	0.9852216748768473	0.008559517267923474	ENSG00000154144, ENSG00000159335, ENSG00000198900, ENSG00000005007, ENSG00000062822, ENSG00000167325, ENSG00000168496, ENSG00000124535, ENSG00000149136, ENSG00000140521, ENSG00000127586, ENSG00000102054, ENSG00000184428, ENSG00000105447, ENSG00000092201, ENSG00000132383, ENSG00000104738, ENSG00000119335, ENSG00000140451, ENSG00000171848, ENSG00000101347, ENSG00000166803, ENSG00000161036, ENSG00000166508, ENSG00000214022, ENSG00000123374	2439	122	19453	1.6997627353322713	1.0	0.2314857059360543	0.2256531145233985
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	10	0.378931413414172	0.00913620960620958	ENSG00000137275, ENSG00000147889, ENSG00000089280, ENSG00000088832, ENSG00000135486, ENSG00000120948, ENSG00000148180, ENSG00000166710, ENSG00000140564, ENSG00000145335	2439	30	19453	2.658603252699194	1.0	0.2451301402255525	0.23895375907458144
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	20	0.757862826828344	0.009184358984236179	ENSG00000157978, ENSG00000070610, ENSG00000131748, ENSG00000130208, ENSG00000147383, ENSG00000112972, ENSG00000104549, ENSG00000177628, ENSG00000115677, ENSG00000112033, ENSG00000198911, ENSG00000186350, ENSG00000119655, ENSG00000166311, ENSG00000165782, ENSG00000057252, ENSG00000082641, ENSG00000162337, ENSG00000147155, ENSG00000128335	2439	86	19453	1.8548394786273443	1.0	0.2451301402255525	0.23895375907458144
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	20	0.757862826828344	0.009184358984236179	ENSG00000183207, ENSG00000136518, ENSG00000255150, ENSG00000095002, ENSG00000147140, ENSG00000113812, ENSG00000175792, ENSG00000132383, ENSG00000197774, ENSG00000172732, ENSG00000140451, ENSG00000196419, ENSG00000079246, ENSG00000100823, ENSG00000029993, ENSG00000187778, ENSG00000189403, ENSG00000101442, ENSG00000107672, ENSG00000164754	2439	86	19453	1.8548394786273443	1.0	0.2451301402255525	0.23895375907458144
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	31	1.1746873815839334	0.009825730966207518	ENSG00000113758, ENSG00000117519, ENSG00000167460, ENSG00000205542, ENSG00000044115, ENSG00000164292, ENSG00000148180, ENSG00000136238, ENSG00000197879, ENSG00000176658, ENSG00000110880, ENSG00000254999, ENSG00000138594, ENSG00000034510, ENSG00000172725, ENSG00000158164, ENSG00000050820, ENSG00000131236, ENSG00000128641, ENSG00000175130, ENSG00000072110, ENSG00000213853, ENSG00000115963, ENSG00000158710, ENSG00000143549, ENSG00000133030, ENSG00000140416, ENSG00000277443, ENSG00000140750, ENSG00000186635, ENSG00000165458	2439	155	19453	1.5951619516195163	1.0	0.2611081202846102	0.254529152594193
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	35	1.3262599469496021	0.009962875729732043	ENSG00000130313, ENSG00000103174, ENSG00000136856, ENSG00000111716, ENSG00000068001, ENSG00000101150, ENSG00000049860, ENSG00000152642, ENSG00000113552, ENSG00000196547, ENSG00000067829, ENSG00000146701, ENSG00000166411, ENSG00000085662, ENSG00000100504, ENSG00000062485, ENSG00000014641, ENSG00000013375, ENSG00000110917, ENSG00000177156, ENSG00000104774, ENSG00000196371, ENSG00000177830, ENSG00000070610, ENSG00000170266, ENSG00000158850, ENSG00000115365, ENSG00000001036, ENSG00000124767, ENSG00000162066, ENSG00000169299, ENSG00000186792, ENSG00000100994, ENSG00000089597, ENSG00000105220	2439	181	19453	1.5422836548807477	1.0	0.2631040260042829	0.2564747688045676
GOTERM_BP_DIRECT	GO:1900242~regulation of synaptic vesicle endocytosis	7	0.2652519893899204	0.01007302717359329	ENSG00000075624, ENSG00000143933, ENSG00000160014, ENSG00000198668, ENSG00000130340, ENSG00000184009, ENSG00000145214	2439	16	19453	3.4894167691676916	1.0	0.2631040260042829	0.2564747688045676
GOTERM_BP_DIRECT	GO:0051382~kinetochore assembly	7	0.2652519893899204	0.01007302717359329	ENSG00000169689, ENSG00000115163, ENSG00000102901, ENSG00000166451, ENSG00000126787, ENSG00000117724, ENSG00000203760	2439	16	19453	3.4894167691676916	1.0	0.2631040260042829	0.2564747688045676
GOTERM_BP_DIRECT	GO:0060382~regulation of DNA strand elongation	7	0.2652519893899204	0.01007302717359329	ENSG00000136518, ENSG00000183207, ENSG00000069275, ENSG00000113812, ENSG00000175792, ENSG00000187778, ENSG00000101442	2439	16	19453	3.4894167691676916	1.0	0.2631040260042829	0.2564747688045676
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	12	0.45471769609700646	0.010258764599777731	ENSG00000196924, ENSG00000117399, ENSG00000072501, ENSG00000138160, ENSG00000004142, ENSG00000088325, ENSG00000107949, ENSG00000237649, ENSG00000167702, ENSG00000101057, ENSG00000094914, ENSG00000141367	2439	41	19453	2.3343833438334385	1.0	0.2655406156713574	0.2588499653419416
GOTERM_BP_DIRECT	GO:0032968~positive regulation of transcription elongation from RNA polymerase II promoter	14	0.5305039787798408	0.010296650182282673	ENSG00000092201, ENSG00000136807, ENSG00000008838, ENSG00000175221, ENSG00000114503, ENSG00000180182, ENSG00000156603, ENSG00000198728, ENSG00000168036, ENSG00000063322, ENSG00000141867, ENSG00000129518, ENSG00000099917, ENSG00000124641	2439	52	19453	2.1473333964108874	1.0	0.2655406156713574	0.2588499653419416
GOTERM_BP_DIRECT	GO:0030968~endoplasmic reticulum unfolded protein response	14	0.5305039787798408	0.010296650182282673	ENSG00000135506, ENSG00000051108, ENSG00000196396, ENSG00000213676, ENSG00000044574, ENSG00000165280, ENSG00000197930, ENSG00000136986, ENSG00000131871, ENSG00000120742, ENSG00000107175, ENSG00000182158, ENSG00000109501, ENSG00000103266	2439	52	19453	2.1473333964108874	1.0	0.2655406156713574	0.2588499653419416
GOTERM_BP_DIRECT	GO:0045739~positive regulation of DNA repair	13	0.49261083743842365	0.011323043321924431	ENSG00000183207, ENSG00000149273, ENSG00000136518, ENSG00000113812, ENSG00000175792, ENSG00000153879, ENSG00000159873, ENSG00000177889, ENSG00000188486, ENSG00000130726, ENSG00000187778, ENSG00000105393, ENSG00000101442	2439	47	19453	2.206075039473799	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0009948~anterior/posterior axis specification	8	0.30314513073133764	0.011331285290637044	ENSG00000157933, ENSG00000198728, ENSG00000116729, ENSG00000168036, ENSG00000147257, ENSG00000087586, ENSG00000165556, ENSG00000170577	2439	21	19453	3.0384037173705067	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:1901800~positive regulation of proteasomal protein catabolic process	8	0.30314513073133764	0.011331285290637044	ENSG00000087191, ENSG00000100519, ENSG00000165916, ENSG00000103549, ENSG00000112208, ENSG00000013275, ENSG00000100764, ENSG00000161057	2439	21	19453	3.0384037173705067	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0030223~neutrophil differentiation	5	0.189465706707086	0.01133560297192923	ENSG00000169710, ENSG00000075426, ENSG00000143815, ENSG00000171135, ENSG00000163930	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:1904294~positive regulation of ERAD pathway	5	0.189465706707086	0.01133560297192923	ENSG00000135119, ENSG00000182087, ENSG00000138942, ENSG00000204463, ENSG00000109501	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0031204~posttranslational protein targeting to membrane, translocation	5	0.189465706707086	0.01133560297192923	ENSG00000106803, ENSG00000044574, ENSG00000008952, ENSG00000058262, ENSG00000132432	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0032873~negative regulation of stress-activated MAPK cascade	5	0.189465706707086	0.01133560297192923	ENSG00000196262, ENSG00000111206, ENSG00000172053, ENSG00000089289, ENSG00000084207	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:1902255~positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	5	0.189465706707086	0.01133560297192923	ENSG00000170315, ENSG00000163132, ENSG00000132507, ENSG00000253626, ENSG00000171863	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0051683~establishment of Golgi localization	5	0.189465706707086	0.01133560297192923	ENSG00000115694, ENSG00000114209, ENSG00000109062, ENSG00000164924, ENSG00000181789	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0019941~modification-dependent protein catabolic process	5	0.189465706707086	0.01133560297192923	ENSG00000170315, ENSG00000187608, ENSG00000221983, ENSG00000129559, ENSG00000072609	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:1903071~positive regulation of ER-associated ubiquitin-dependent protein catabolic process	5	0.189465706707086	0.01133560297192923	ENSG00000051108, ENSG00000185825, ENSG00000105974, ENSG00000188021, ENSG00000135018	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0033615~mitochondrial proton-transporting ATP synthase complex assembly	5	0.189465706707086	0.01133560297192923	ENSG00000175606, ENSG00000155463, ENSG00000099624, ENSG00000123472, ENSG00000171953	2439	8	19453	4.9848810988109875	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0006620~posttranslational protein targeting to membrane	6	0.22735884804850323	0.011384609995586357	ENSG00000239857, ENSG00000198356, ENSG00000101421, ENSG00000204463, ENSG00000008952, ENSG00000058262	2439	12	19453	3.987904879048791	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0010918~positive regulation of mitochondrial membrane potential	6	0.22735884804850323	0.011384609995586357	ENSG00000165283, ENSG00000165280, ENSG00000040531, ENSG00000142208, ENSG00000002330, ENSG00000015475	2439	12	19453	3.987904879048791	1.0	0.27722205694431795	0.2702370771063885
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	17	0.6441834028040925	0.011590854659517142	ENSG00000136856, ENSG00000177885, ENSG00000173473, ENSG00000196396, ENSG00000105723, ENSG00000124160, ENSG00000174775, ENSG00000005882, ENSG00000184481, ENSG00000106070, ENSG00000160691, ENSG00000148730, ENSG00000142208, ENSG00000166579, ENSG00000102882, ENSG00000050820, ENSG00000140443	2439	70	19453	1.9369823698236983	1.0	0.28112422094828876	0.27404092087858384
GOTERM_BP_DIRECT	GO:0016575~histone deacetylation	14	0.5305039787798408	0.012116530506478543	ENSG00000102054, ENSG00000149480, ENSG00000196591, ENSG00000071655, ENSG00000239306, ENSG00000167085, ENSG00000167491, ENSG00000171720, ENSG00000068903, ENSG00000116478, ENSG00000174744, ENSG00000185787, ENSG00000123562, ENSG00000127511	2439	53	19453	2.1068176719503042	1.0	0.2915599781716412	0.2842137352661384
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	14	0.5305039787798408	0.012116530506478543	ENSG00000255150, ENSG00000105229, ENSG00000163904, ENSG00000064961, ENSG00000204713, ENSG00000141582, ENSG00000142230, ENSG00000116030, ENSG00000130726, ENSG00000100401, ENSG00000188612, ENSG00000108175, ENSG00000107672, ENSG00000184900	2439	53	19453	2.1068176719503042	1.0	0.2915599781716412	0.2842137352661384
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	15	0.5683971201212581	0.012680434575730495	ENSG00000136518, ENSG00000099956, ENSG00000075624, ENSG00000173473, ENSG00000066117, ENSG00000077782, ENSG00000117676, ENSG00000096384, ENSG00000130024, ENSG00000142871, ENSG00000118523, ENSG00000186575, ENSG00000127616, ENSG00000168036, ENSG00000165556	2439	59	19453	2.027748243584131	1.0	0.30393261226221485	0.2962746243223619
GOTERM_BP_DIRECT	GO:0006879~cellular iron ion homeostasis	16	0.6062902614626753	0.013053119117701417	ENSG00000071553, ENSG00000103274, ENSG00000165060, ENSG00000136003, ENSG00000159720, ENSG00000072274, ENSG00000163170, ENSG00000136888, ENSG00000136710, ENSG00000244045, ENSG00000142168, ENSG00000167996, ENSG00000159363, ENSG00000166710, ENSG00000182512, ENSG00000087086	2439	65	19453	1.9632762481470967	1.0	0.3116432189351213	0.3037909519658791
GOTERM_BP_DIRECT	GO:0000045~autophagosome assembly	17	0.6441834028040925	0.013268320073596048	ENSG00000157954, ENSG00000177169, ENSG00000075785, ENSG00000110046, ENSG00000175104, ENSG00000138069, ENSG00000135018, ENSG00000196998, ENSG00000117984, ENSG00000198925, ENSG00000140474, ENSG00000174903, ENSG00000188021, ENSG00000151929, ENSG00000088833, ENSG00000140941, ENSG00000127774	2439	71	19453	1.9097009279951955	1.0	0.3140694685427446	0.3061560689754044
GOTERM_BP_DIRECT	GO:0072659~protein localization to plasma membrane	32	1.2125805229253506	0.013357806959904486	ENSG00000172270, ENSG00000158769, ENSG00000070367, ENSG00000126391, ENSG00000119185, ENSG00000110047, ENSG00000173801, ENSG00000082397, ENSG00000084733, ENSG00000144746, ENSG00000086598, ENSG00000167461, ENSG00000092820, ENSG00000109113, ENSG00000132589, ENSG00000156599, ENSG00000184307, ENSG00000277161, ENSG00000132329, ENSG00000213853, ENSG00000110651, ENSG00000115306, ENSG00000150551, ENSG00000197747, ENSG00000137312, ENSG00000069849, ENSG00000196924, ENSG00000143545, ENSG00000100934, ENSG00000101843, ENSG00000109062, ENSG00000048140	2439	165	19453	1.546823710661349	1.0	0.3140694685427446	0.3061560689754044
GOTERM_BP_DIRECT	GO:0051179~localization	11	0.4168245547555892	0.01336028498382094	ENSG00000175582, ENSG00000197043, ENSG00000204356, ENSG00000157916, ENSG00000090674, ENSG00000176485, ENSG00000135486, ENSG00000135046, ENSG00000136238, ENSG00000121067, ENSG00000145335	2439	37	19453	2.371186684839821	1.0	0.3140694685427446	0.3061560689754044
GOTERM_BP_DIRECT	GO:0097193~intrinsic apoptotic signaling pathway	11	0.4168245547555892	0.01336028498382094	ENSG00000215301, ENSG00000055130, ENSG00000120885, ENSG00000030110, ENSG00000184990, ENSG00000174775, ENSG00000087088, ENSG00000002330, ENSG00000100034, ENSG00000172115, ENSG00000104320	2439	37	19453	2.371186684839821	1.0	0.3140694685427446	0.3061560689754044
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	10	0.378931413414172	0.014226846244056957	ENSG00000196182, ENSG00000067177, ENSG00000156873, ENSG00000105723, ENSG00000100504, ENSG00000186298, ENSG00000100994, ENSG00000172531, ENSG00000213639, ENSG00000184203	2439	32	19453	2.4924405494054938	1.0	0.3318873444415119	0.32352499970263876
GOTERM_BP_DIRECT	GO:0032418~lysosome localization	10	0.378931413414172	0.014226846244056957	ENSG00000165782, ENSG00000108523, ENSG00000166275, ENSG00000139719, ENSG00000100345, ENSG00000174996, ENSG00000135441, ENSG00000140995, ENSG00000166579, ENSG00000109113	2439	32	19453	2.4924405494054938	1.0	0.3318873444415119	0.32352499970263876
GOTERM_BP_DIRECT	GO:0097352~autophagosome maturation	12	0.45471769609700646	0.014777649789694168	ENSG00000099940, ENSG00000090674, ENSG00000139719, ENSG00000165280, ENSG00000271601, ENSG00000101421, ENSG00000140941, ENSG00000005893, ENSG00000135018, ENSG00000118640, ENSG00000147457, ENSG00000176108	2439	43	19453	2.2258073743528133	1.0	0.33882996636697704	0.3302926929997463
GOTERM_BP_DIRECT	GO:0034504~protein localization to nucleus	12	0.45471769609700646	0.014777649789694168	ENSG00000163132, ENSG00000143337, ENSG00000107404, ENSG00000160789, ENSG00000108953, ENSG00000136827, ENSG00000179222, ENSG00000006712, ENSG00000128602, ENSG00000064687, ENSG00000179218, ENSG00000143321	2439	43	19453	2.2258073743528133	1.0	0.33882996636697704	0.3302926929997463
GOTERM_BP_DIRECT	GO:0006996~organelle organization	8	0.30314513073133764	0.014857073132583418	ENSG00000110955, ENSG00000147416, ENSG00000115806, ENSG00000136827, ENSG00000132361, ENSG00000114745, ENSG00000152234, ENSG00000090889	2439	22	19453	2.900294457490029	1.0	0.33882996636697704	0.3302926929997463
GOTERM_BP_DIRECT	GO:0007041~lysosomal transport	8	0.30314513073133764	0.014857073132583418	ENSG00000113273, ENSG00000030582, ENSG00000141252, ENSG00000204389, ENSG00000159363, ENSG00000003056, ENSG00000149823, ENSG00000197746	2439	22	19453	2.900294457490029	1.0	0.33882996636697704	0.3302926929997463
GOTERM_BP_DIRECT	GO:0043968~histone H2A acetylation	8	0.30314513073133764	0.014857073132583418	ENSG00000136518, ENSG00000183207, ENSG00000075624, ENSG00000175792, ENSG00000196367, ENSG00000185787, ENSG00000163159, ENSG00000123562	2439	22	19453	2.900294457490029	1.0	0.33882996636697704	0.3302926929997463
GOTERM_BP_DIRECT	GO:0043523~regulation of neuron apoptotic process	8	0.30314513073133764	0.014857073132583418	ENSG00000116288, ENSG00000170315, ENSG00000147955, ENSG00000159593, ENSG00000159363, ENSG00000165802, ENSG00000160211, ENSG00000115365	2439	22	19453	2.900294457490029	1.0	0.33882996636697704	0.3302926929997463
GOTERM_BP_DIRECT	GO:0006139~nucleobase-containing compound metabolic process	11	0.4168245547555892	0.016146401905220452	ENSG00000138363, ENSG00000198805, ENSG00000162813, ENSG00000100413, ENSG00000171793, ENSG00000161542, ENSG00000100632, ENSG00000183696, ENSG00000136877, ENSG00000167900, ENSG00000076043	2439	38	19453	2.3087870352387734	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0031508~pericentric heterochromatin assembly	4	0.15157256536566882	0.01615623526759239	ENSG00000166582, ENSG00000163041, ENSG00000077463, ENSG00000132475	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0060789~hair follicle placode formation	4	0.15157256536566882	0.01615623526759239	ENSG00000196591, ENSG00000168036, ENSG00000116478, ENSG00000087460	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:1905913~negative regulation of calcium ion export from cell	4	0.15157256536566882	0.01615623526759239	ENSG00000108953, ENSG00000143933, ENSG00000160014, ENSG00000198668	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0061732~mitochondrial acetyl-CoA biosynthetic process from pyruvate	4	0.15157256536566882	0.01615623526759239	ENSG00000091140, ENSG00000131828, ENSG00000168291, ENSG00000143158	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0048679~regulation of axon regeneration	4	0.15157256536566882	0.01615623526759239	ENSG00000136826, ENSG00000142949, ENSG00000126934, ENSG00000102572	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0051343~positive regulation of cyclic-nucleotide phosphodiesterase activity	4	0.15157256536566882	0.01615623526759239	ENSG00000143933, ENSG00000160014, ENSG00000198668, ENSG00000204628	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0006595~polyamine metabolic process	4	0.15157256536566882	0.01615623526759239	ENSG00000102172, ENSG00000116649, ENSG00000123505, ENSG00000180304	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0071787~endoplasmic reticulum tubular network formation	4	0.15157256536566882	0.01615623526759239	ENSG00000139970, ENSG00000133318, ENSG00000170540, ENSG00000115310	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0097201~negative regulation of transcription from RNA polymerase II promoter in response to stress	4	0.15157256536566882	0.01615623526759239	ENSG00000151929, ENSG00000204389, ENSG00000082641, ENSG00000132002	2439	5	19453	6.3806478064780645	1.0	0.3552047120702327	0.34625485512343696
GOTERM_BP_DIRECT	GO:0042659~regulation of cell fate specification	6	0.22735884804850323	0.016618784734964802	ENSG00000102054, ENSG00000149480, ENSG00000196591, ENSG00000071655, ENSG00000167491, ENSG00000116478	2439	13	19453	3.6811429652758068	1.0	0.36147335338115616	0.35236554964740313
GOTERM_BP_DIRECT	GO:0045039~protein import into mitochondrial inner membrane	6	0.22735884804850323	0.016618784734964802	ENSG00000186010, ENSG00000150779, ENSG00000099800, ENSG00000134809, ENSG00000126953, ENSG00000125995	2439	13	19453	3.6811429652758068	1.0	0.36147335338115616	0.35236554964740313
GOTERM_BP_DIRECT	GO:0030042~actin filament depolymerization	6	0.22735884804850323	0.016618784734964802	ENSG00000172757, ENSG00000165410, ENSG00000071127, ENSG00000125868, ENSG00000148180, ENSG00000247596	2439	13	19453	3.6811429652758068	1.0	0.36147335338115616	0.35236554964740313
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	19	0.7199696854869269	0.016911580393621412	ENSG00000196262, ENSG00000105767, ENSG00000105701, ENSG00000253729, ENSG00000120948, ENSG00000077232, ENSG00000133895, ENSG00000110880, ENSG00000144677, ENSG00000116288, ENSG00000171867, ENSG00000110172, ENSG00000185043, ENSG00000107295, ENSG00000140105, ENSG00000166848, ENSG00000123143, ENSG00000105298, ENSG00000182985	2439	85	19453	1.7828280635747535	1.0	0.3665375154816102	0.3573021134226822
