ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1903320	regulation of protein modification by small protein conjugation or removal	93/3876	210/11271	0.00170640856429665	0.0255517421145114	0.0218401607240524	GCLC/CRY1/RPS20/FYN/CUL3/HSPA5/MAGEC2/MAPK9/HERPUD1/U2AF2/HMG20B/UBE2D1/CHFR/TOLLIP/HSP90AA1/DNAJA1/FKBP1A/HSP90AB1/TSPO/RBX1/PSMD10/NDFIP2/AXIN1/STUB1/RNF40/PIAS4/FZR1/NOP53/GSK3A/CAV1/AIMP2/TGFBR1/UBE2S/ZMIZ1/WFS1/BAG2/WDR48/RPS15/PARK7/MAD2L2/CDC20/RPL5/RPL23/PIN1/NDFIP1/GPS2/HSPBP1/UBQLN1/CDK9/DERL1/ARRB2/AKT1/SAE1/RPL37/TBC1D7/RPS3/TRIP12/PINK1/UBXN1/PEF1/SENP2/GNL3/MAD2L1/CDK5/VCP/FBXO33/TRIM44/PLK1/OTUB1/CTNNB1/BMI1/CENPX/UBB/HDAC3/RPS7/COPS9/RELA/UBE2C/TRAF6/SPHK1/UBE2N/NPM1/PTTG1IP/UBE2L3/ISG15/PPIA/CTR9/MTOR/DAXX/HSPA1B/HSPA1A/DDX3X/PDCD6	93
GO:0035967	cellular response to topologically incorrect protein	49/3876	100/11271	0.00174143141699608	0.0260010264307109	0.0222241831375778	BAK1/CUL3/HSPA5/HERPUD1/TM7SF3/ABCA7/RNF126/DERL2/TMED2/BAX/XBP1/STUB1/CREB3/WFS1/HSPA8/HSPA9/AUP1/SERP1/SDF2L1/ATF4/DNAJB9/SELENOS/EIF2S1/OS9/ABCB10/UGGT1/TOR1A/DERL1/RNF185/TMBIM6/MBTPS1/HSPD1/DNAJB12/BAG3/HSPB8/BCL2L11/HSPA13/VCP/CREB3L2/HSF1/PTPN1/ERO1A/DAXX/RNF5/HSPA1B/HSPA1A/BAG6/RACK1/ATF6B	49
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	9/3876	11/11271	0.00175907780740931	0.0260393774862504	0.0222569634158525	UQCRC1/UQCR11/UQCRB/UQCRQ/CYCS/UQCRH/CYC1/UQCR10/UQCRHL	9
GO:0070203	regulation of establishment of protein localization to telomere	9/3876	11/11271	0.00175907780740931	0.0260393774862504	0.0222569634158525	CCT4/TCP1/DKC1/CCT7/CCT6A/CCT5/CCT8/CCT3/CCT2	9
GO:0075522	IRES-dependent viral translational initiation	9/3876	11/11271	0.00175907780740931	0.0260393774862504	0.0222569634158525	CSDE1/PTBP1/EIF3B/EIF3A/SSB/DENR/EIF2D/EIF3F/PCBP2	9
GO:0021762	substantia nigra development	20/3876	33/11271	0.00182623751374103	0.0269565144122287	0.0230408793531519	HSPA5/RHOA/SIRT2/ACTB/DYNLL1/YWHAE/ATP5PB/COX6B1/YWHAH/YWHAQ/CALM2/INA/ATP5PF/CALM3/G6PD/CKB/CNP/BASP1/CALM1/NDUFS3	20
GO:0032868	response to insulin	85/3876	190/11271	0.00184434681085829	0.0271464796223204	0.0232032506976101	GCLC/PDK2/CRY1/BCAR1/PKM/NUCKS1/GAL/ATP2B1/GSTP1/RAB10/HADHA/OSBPL8/SIRT1/XBP1/SRSF5/TSC2/SLC39A14/GSK3A/GRB10/CCND3/GNAI2/SCAP/ERRFI1/IDE/GOT1/CAT/NCOA5/SRSF6/GOT2/CITED1/MAX/SESN2/SELENOS/INPP5K/LPIN3/SORT1/CDK4/EPRS1/SLC2A8/GGH/KHK/USO1/RAB15/IGF1R/AKT1/CAPN10/WDTC1/RAB13/PARP1/EIF4EBP2/ZDHHC7/USF1/ADIPOR1/SHC1/PRKCI/PRKCD/INPPL1/NDEL1/PIP4K2C/MARS1/SLC27A4/RAB8A/RAB31/SYAP1/YWHAG/KBTBD2/RELA/ESRRA/SMARCC1/BAIAP2/AP3S1/GRB2/PTPN11/FOXO4/PTPN1/MYO5A/MYO1C/MTOR/OPA1/APRT/VAMP2/EIF6/PRKDC/CYFIP1/PIP4K2B	85
GO:0001836	release of cytochrome c from mitochondria	25/3876	44/11271	0.00186747605473175	0.0274090465710061	0.0234276778358624	BAD/GGCT/BID/BAK1/BAX/PSMD10/PDCD5/TIMM50/PPIF/CLU/HRK/ARRB2/TP53/AKT1/BCL2L11/PINK1/LMNA/FXN/GHITM/MFF/PRELID1/TRIAP1/OPA1/MLLT11/GPX1	25
GO:0033157	regulation of intracellular protein transport	83/3876	185/11271	0.00187523618052389	0.0274451939302098	0.0234585745211537	FYN/IPO5/HYAL2/GRIPAP1/PRKACA/DERL2/SAR1A/RBM22/MAVS/HSP90AB1/SH3GLB1/MAPK1/RANGAP1/EMD/NUTF2/NUCB1/OAZ1/PDCD5/GSK3A/MAPK8/SUFU/YWHAE/UBE2D3/ZPR1/CD81/MAPK14/TMEM30A/PDCD10/ECT2/SUMO1/PARK7/RAB29/ITGB1BP1/TARDBP/SMO/TRIM28/ATP5IF1/RAN/INPP5K/MDFIC/OS9/LCP1/NMT1/TXN/ANP32B/SAE1/HAX1/STOM/B3GAT3/BAG3/PINK1/ATP13A2/UBE2J2/PCNT/BAP1/PRKCD/CDK5/NOLC1/NDEL1/PKIG/MFF/CDK1/KIF5B/HDAC3/PRNP/JUP/HRAS/PARL/PTPN11/OAZ2/CIB1/UBE2L3/BCAP31/PTPN1/TOMM7/FLNA/MYO1C/UBL5/TCAF1/UBE2J1/SREBF2/GDI1/VAMP2	83
GO:0006897	endocytosis	151/3876	362/11271	0.00192507668656411	0.0280952741213765	0.0240142257090444	M6PR/WDR54/AP2B1/CD9/RALBP1/SNX1/AP2S1/ATP6V1H/PIK3CB/ATP9A/TNK2/ABCA7/TFRC/SCARB1/TSG101/ACTB/RAB7A/ANKRD13A/AMPH/DNM2/CTTN/EZR/MAPK1/MICALL1/PACSIN2/TOM1/MYH9/ARFGAP1/MAPK3/TSC2/EHD4/RHOV/CYTH2/CAV1/WASL/AP1S1/SH3GL2/RAB5C/UNC119/RAB34/EHD1/CBL/CD81/RAB5B/WASF1/CLINT1/MAPKAPK3/SNX17/DNAJC6/ESYT2/CLU/CLTA/RAB22A/BECN1/CANX/EPS15L1/HEATR5A/APOC1/SNX9/CAP1/PPT1/NR1H2/LGALS3/RAMP1/CSNK1G2/SORT1/CTSL/CD63/RAC1/TOR1A/USP20/FLOT1/SDCBP/RAB1A/ITGAV/SCARB2/PPP3CA/MTMR6/MFGE8/CLTC/NPC1/ARRB2/SH3GL1/APP/PI4KB/ARF1/TEX261/RUBCN/DGKQ/SNCA/SH3KBP1/SNX12/GPC3/GSN/GPR107/ITGB1/NECAP2/MYO1E/LDLRAP1/CALM3/AP2M1/LRP5/MAPKAPK2/TGFBR2/LRPAP1/F2RL1/CDK5/SYK/HNRNPK/INPPL1/ARF6/SMPD1/TUB/B2M/CD320/RAB4A/RAB31/ANKRD13D/GRK2/HRAS/CLTB/SPHK1/RHOG/RABEP2/CD151/GRB2/GAK/LDLRAD3/SCRIB/ANXA2/AP2A2/ACTG1/AP3M1/PIP5K1C/FNBP1/UBQLN2/PTPN1/PDLIM7/LRP10/ARC/CALM1/SNX2/ITSN1/NCKIPSD/CSNK1E/AP1G2/VAMP2/PPP3R1/NME1/SCARF2/SYNRG	151
GO:0016236	macroautophagy	114/3876	265/11271	0.00194662376689229	0.0283299374614296	0.0242148024462326	POLDIP2/SLC25A5/LAMP2/VTA1/CAPN1/ATP6V0A1/ATP6V1H/GNAI3/TBC1D25/VPS35/PRKACA/TSG101/RAB7A/TP53INP2/CHMP2B/NSFL1C/MCOLN1/SIRT1/SH3GLB1/SNAP29/ATP6V1D/VTI1B/SPTLC2/CHMP4B/MAPK3/TSC2/RHEB/MAPK8/ATG2A/GAPDH/ATP6V0E1/NPRL2/ATP6V1A/AUP1/CHMP3/QSOX1/MFN2/ATP6V0B/VAMP8/VPS26A/ATG101/CAPNS1/BECN1/EMC6/SNX6/SESN2/ATP6V1E1/UBQLN1/ATP6V1G1/RAB1A/VPS33A/ULK3/MAP1LC3B/NPC1/TP53/RETREG3/MVB12A/AKT1/UFC1/SNAPIN/RALB/RUBCN/ATP6V1B2/EI24/VPS26B/SLC25A4/BAG3/HSPB8/SCOC/UCHL1/ATP6V1C1/LARP1/WIPI2/PINK1/ATP13A2/ATP6V0D1/MTMR14/TEX264/CASP3/CHMP4C/CDK5/VCP/TMEM41B/PIP4K2C/WDR81/VPS37C/ATG4B/ATP6V0E2/ATP2A2/RAB1B/CHMP6/ULK1/GBA/PACS2/EXOC7/NRBP2/HGS/ATP6V0C/UBQLN2/NBR1/SUPT5H/TOMM7/ILRUN/WDR45/CALM1/MTOR/ATG9A/RNF5/EHMT2/PHB2/UBXN2B/PGAM5/LIX1L/PIP4K2B	114
GO:0044772	mitotic cell cycle phase transition	146/3876	349/11271	0.0019795609735074	0.0287285865651033	0.0245555447900506	MAD1L1/FBXL3/PKD1/ANLN/TACC3/BID/SPAST/FHL1/CUL3/SPDL1/CUL1/RIOK2/SIRT2/TRIP13/CHFR/GTSE1/DNM2/NDC80/ABCB1/AURKA/ANAPC5/PSME1/CDC23/CDC7/CDC34/FBXO7/CDKN3/APEX1/PSME2/CDC25B/CHMP4B/PIM2/CDK16/GSPT1/RBL2/RAB11A/NBN/ERCC2/FZR1/NOP53/BABAM1/CASP2/FBXL15/CCNY/UBE2S/ZPR1/ANAPC15/FOXM1/CCND3/TTK/IK/CCNG1/RPL24/EIF4G1/MAD2L2/MIIP/SYF2/CENPF/RPA2/KIF14/KHDRBS1/ZWINT/CDK2/CKS2/CDKN1A/DLGAP5/ARPP19/CDKN2D/CDC16/PSME3/CCNB1/ANXA1/RINT1/CDK4/ESPL1/FBXL8/KLF4/RPS6/TMEM14B/RDX/TMOD3/CENPE/PPP3CA/RB1/CUL4A/TP53/ANAPC11/BRD4/APP/AKT1/ENSA/CALM2/DYNC1LI1/CTDSPL/CCNA2/MEPCE/CHMP7/CDKN2A/NACC2/ITGB1/LATS2/BUB3/KDM8/BUB1B/CCNB2/CDC25C/NAE1/CALM3/PRMT2/DBF4B/RPL26/CCNF/ERCC3/TPRA1/MAD2L1/CHMP4C/RAD21/CDK5/ZFYVE19/PLK1/CDT1/CDK2AP2/DDB1/MECP2/BUB1/CDK1/TRIAP1/PHF8/ZWILCH/UBE2C/AURKB/RCC2/RCC1/LSM10/IQGAP3/FOXO4/BRCC3/EIF4EBP1/KANK2/TFDP1/CALM1/LCMT1/PPME1/PHB2/DDX3X/PRKDC	146
GO:0000910	cytokinesis	69/3876	150/11271	0.00201589565420701	0.0291741770515266	0.0249364099301643	POLDIP2/ANLN/SPAST/CUL3/RHOA/CHMP2B/CHMP5/AURKA/RAB11FIP3/KIF4A/SH3GLB1/MYH9/CDC25B/CHMP4B/RAB11A/FSD1/GIT1/UNC119/RAB35/KIF20A/ECT2/ACTR3/CENPA/SPTBN1/CHMP3/STMN1/KIF14/ANXA11/SEPTIN7/GIPC1/BECN1/PIN1/SNX9/MYH10/ROCK2/ESPL1/CKAP2/DCTN3/KIF23/ACTR2/ARL3/SEPTIN11/JTB/ARF1/CALM2/CETN2/CHMP7/INCENP/FLCN/RHOC/CALM3/RACGAP1/KLHL21/SEPTIN8/CHMP4C/WASHC5/ZFYVE19/CENPV/PLK1/SEPTIN2/PDCD6IP/CHMP6/PLEC/AURKB/KLHDC8B/CALM1/PRC1/TMEM250/PDXP	69
GO:0071407	cellular response to organic cyclic compound	155/3876	373/11271	0.00203167717045369	0.0293206669084139	0.0250616210411925	GCLC/TFPI/CRY1/PPP5C/CALCOCO1/CPS1/GCLM/TNC/CTNNA1/HSPA5/DTNBP1/CYBA/GNAI3/FECH/RHOA/SIRT2/VPS35/GNB5/ATP2B1/PRKACA/ACTB/GNB1/DNM2/AACS/GSTP1/DNAJA1/GNAS/DDX18/GNA11/MAVS/EZR/TMEM38B/HSP90AB1/CDC5L/SIRT1/MAPK1/DDX17/RBFOX2/PRMT5/SNW1/APEX1/RAE1/PQBP1/KLF5/MAPK3/GSK3A/CAV1/RAPGEF1/ZMIZ1/SLC9A3R1/NFKB1/PTGES3/PPARD/HMGCS1/GOLPH3/IFIH1/KDM3A/ERRFI1/PARK7/HDAC1/CLU/DDX54/PKN1/FAM210B/PMEPA1/CNOT1/IRF3/ELK1/RAP1B/SMARCA4/YWHAH/ATF4/SMO/ARPP19/KLF16/DIAPH1/INPP5K/WBP2/CCNB1/ROCK2/ANXA1/CDK4/CIB2/KLF4/FLOT1/YAP1/FDX1/CYP1B1/ACTR2/HNRNPD/NCOR1/NPC1/ARRB2/ARHGDIA/SOD1/APP/AKT1/CARM1/PARP1/RALB/ARL6IP5/SNCA/CCNA2/MSN/ANKRD1/BCL2L11/SLC16A1/LARP1/AIFM1/PRMT2/SAFB/SELENON/NCSTN/ATP1A1/H2AZ1/PGRMC2/CASP3/CASP7/HSP90B1/PHB/KMT2D/CTNNB1/BMI1/CEBPB/HCFC1/KAT5/ESRRA/DAG1/JUP/ADCY6/TAF7/PER1/CALR/PAK2/NPM1/RUVBL2/ZNF703/HSF1/UBE2L3/IFIT1/RXRA/HDAC2/TRPV1/FLNA/KANK2/RYR2/DAXX/EHMT2/PHB2/PDXP/CEBPA/ZCCHC3/NCOA4/EGLN2/CCL5	155
GO:0042147	retrograde transport, endosome to Golgi	40/3876	79/11271	0.00207806111870767	0.0298239187147492	0.0254917717638232	SNX1/EIPR1/VAMP3/ATP9A/VPS35/RNF126/RAB7A/WASHC2A/GGA1/VTI1B/TMEM87A/PLEKHJ1/STX10/SNX8/YKT6/SNX3/RAB29/ARL1/SLC66A2/VPS26A/RAB9B/RAB9A/HEATR5A/SNX6/PREPL/VPS53/CLTC/SNX12/VPS51/VPS26B/STX5/RHOBTB3/WASHC2C/RAB6A/UBE2O/USP7/PHETA1/TRIM27/DCTN1/SNX2	40
GO:0045185	maintenance of protein location	40/3876	79/11271	0.00207806111870767	0.0298239187147492	0.0254917717638232	PKD1/TMSB10/HSPA5/SRI/KEAP1/SUN2/TSPO/RANGAP1/PSMD10/CCDC22/ARL2BP/KDELR1/CAV1/SUFU/GOLPH3/DBN1/PARK7/OS9/KDELR2/TXN/TAF8/G3BP2/AKT1/GSN/CIZ1/TWF1/HK1/RER1/TMSB15A/PINK1/SUN1/CDK5/YWHAB/FLNA/GPAA1/TMSB4X/ARL2/GET4/TWF2/CHCHD10	40
GO:0031333	negative regulation of protein-containing complex assembly	52/3876	108/11271	0.00208709068064904	0.0298707646863057	0.0255318130081143	FKBP4/TMSB10/HSPA5/PFN2/SPTB/ADD2/CAPZB/ADD1/TFIP11/MAPRE1/ARHGEF7/ANKRD27/NOP53/MTPN/PFN1/SPTBN1/PARK7/CAPZA1/STMN1/KIF14/CLU/PMEPA1/THRA/RDX/SMAD6/TMOD3/RPL13A/SNCA/GSN/TWF1/TMSB15A/CARMIL2/PRKCD/VDAC2/JAM3/WASHC2C/SSH3/ULK1/GBA/FLII/MYADM/HSF1/AIDA/EIF4EBP1/HMGB1/SPTAN1/CAPZA2/TRAF3IP1/TMSB4X/LCMT1/DDX3X/TWF2	52
GO:0090151	establishment of protein localization to mitochondrial membrane	18/3876	29/11271	0.00210711038459633	0.0300742118528749	0.0257057079541736	HSP90AA1/BAX/TIMM13/TOMM22/SAMM50/PDCD5/MAPK8/ROMO1/TIMM8A/TIMM10B/TIMM10/NMT1/TIMM8B/OXA1L/CALM3/TIMM22/NDUFA13/CALM1	18
GO:0030220	platelet formation	10/3876	13/11271	0.0021482053553272	0.030409431546312	0.0259922344833521	WDR1/ACTN1/MYH9/SRF/VPS33A/NBEAL2/CASP3/PTPN11/CIB1/PRKDC	10
GO:0036344	platelet morphogenesis	10/3876	13/11271	0.0021482053553272	0.030409431546312	0.0259922344833521	WDR1/ACTN1/MYH9/SRF/VPS33A/NBEAL2/CASP3/PTPN11/CIB1/PRKDC	10
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	10/3876	13/11271	0.0021482053553272	0.030409431546312	0.0259922344833521	SIRT2/SPAG5/ECT2/NEK2/BECN1/KNSTRN/CCNB1/RACGAP1/AURKB/RCC2	10
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	68/3876	148/11271	0.00224369366618537	0.0315109970696892	0.0269337893867639	GCLC/NUB1/MAPK9/HERPUD1/SIRT2/CHFR/SIRT6/ARAF/UBE2K/KEAP1/AURKA/HSP90AB1/RBX1/DESI1/USP14/PSMD10/CCDC22/AXIN1/STUB1/ELOB/SGTA/FZR1/NOP53/GSK3A/CAV1/DVL1/SUFU/USP5/PDCL3/SUMO1/PARK7/CDC20/RAD23B/CLU/RPL5/GIPC1/CDK2/RPL23/QRICH2/DDA1/HSPBP1/UBQLN1/SDCBP/CSNK1D/AKT1/EIF3H/CCAR2/ZER1/UBXN1/RYBP/VCP/PLK1/PBK/UBE2V2/RPS7/SMARCC1/GBA/BCAP31/USP7/UBQLN2/SUMO2/HSPA1B/HSPA1A/BAG6/RACK1/CSNK1E/CEBPA/TAF9	68
GO:0006333	chromatin assembly or disassembly	62/3876	133/11271	0.00224426904433803	0.0315109970696892	0.0269337893867639	PAF1/SMARCD1/SIRT2/MCM2/SUPT16H/SIRT1/SMARCB1/CABIN1/HIRA/SUV39H1/CTCF/ASF1B/GRWD1/SMARCD2/ASF1A/MACROH2A1/UBN1/SET/HP1BP3/SMARCA4/MAP1S/H3-3B/ANP32B/HMGA1/CDAN1/TP53/MTA2/HIRIP3/SMARCA5/H2BC5/H4C8/MIS18A/H3-3A/HMGB2/CENPV/PHF8/SMARCC1/NPM1/H3C13/H2BC21/NAP1L3/NAP1L2/NAP1L1/TSPYL4/H2AX/NOC2L/TSPYL1/HMGB1/H4C3/H3C12/PHF2/CENPW/H2BC18/DAXX/H2BC15/H4C14/H2BC17/H2BC7/H3C7/H4C1/H4C2/H3C10	62
GO:0051170	import into nucleus	62/3876	133/11271	0.00224426904433803	0.0315109970696892	0.0269337893867639	TNPO3/IPO5/ELAVL1/HYAL2/NUP133/TNPO1/RBM22/MAVS/NUP50/NUP188/HSP90AB1/MAPK1/NXT2/NUTF2/NUP93/TSC2/TNPO2/SUFU/NUP88/RANGRF/HTATIP2/ZPR1/MAPK14/KPNA1/ECT2/SUMO1/IPO13/TARDBP/CSE1L/CDKN1A/RPL23/SMO/TRIM28/RAN/IPO8/MDFIC/HNRNPA1/PPP3CA/TP53/AKT1/NOTCH1/BAG3/HEATR3/SEC13/LMNA/PRKCD/SYK/NOLC1/PKIG/SNUPN/CDK1/SIX2/HDAC3/JUP/KPNA2/PTTG1IP/POM121/FLNA/IPO7/PHB2/PPP3R1/POM121C	62
GO:0033046	negative regulation of sister chromatid segregation	23/3876	40/11271	0.00227315025347754	0.0315742398479012	0.0269878456790744	MAD1L1/SPDL1/TRIP13/NDC80/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/CCNB1/DYNC1LI1/BUB3/BUB1B/MAD2L1/PTTG1/RAD21/PLK1/CDT1/BUB1/ZWILCH/AURKB/LCMT1	23
GO:0033048	negative regulation of mitotic sister chromatid segregation	23/3876	40/11271	0.00227315025347754	0.0315742398479012	0.0269878456790744	MAD1L1/SPDL1/TRIP13/NDC80/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/CCNB1/DYNC1LI1/BUB3/BUB1B/MAD2L1/PTTG1/RAD21/PLK1/CDT1/BUB1/ZWILCH/AURKB/LCMT1	23
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	23/3876	40/11271	0.00227315025347754	0.0315742398479012	0.0269878456790744	MAD1L1/SPDL1/TRIP13/CHFR/NDC80/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/CCNB1/DYNC1LI1/BUB3/BUB1B/MAD2L1/RAD21/PLK1/CDT1/BUB1/ZWILCH/AURKB/LCMT1	23
GO:2000816	negative regulation of mitotic sister chromatid separation	23/3876	40/11271	0.00227315025347754	0.0315742398479012	0.0269878456790744	MAD1L1/SPDL1/TRIP13/NDC80/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/CCNB1/DYNC1LI1/BUB3/BUB1B/MAD2L1/PTTG1/RAD21/PLK1/CDT1/BUB1/ZWILCH/AURKB/LCMT1	23
GO:0007088	regulation of mitotic nuclear division	44/3876	89/11271	0.00234398540869487	0.0323965491022901	0.0276907083723594	MAD1L1/CUL3/SPDL1/TRIP13/NDC80/AURKA/ANAPC5/CDC23/PRMT5/ANAPC15/TTK/IK/MAD2L2/NEK2/CENPF/ZWINT/DLGAP5/PIN1/CDC16/CCNB1/ESPL1/RB1/ANAPC11/DYNC1LI1/MKI67/BUB3/BUB1B/CDC25C/FBXW5/LRP5/MAD2L1/RAD21/PLK1/CDT1/DAPK3/BUB1/ZWILCH/AURKAIP1/SPHK1/AURKB/RCC1/CDCA2/LCMT1/PDXP	44
GO:0032956	regulation of actin cytoskeleton organization	107/3876	248/11271	0.00234485734672047	0.0323965491022901	0.0276907083723594	TAC1/TMSB10/PHPT1/NCKAP1/RHOA/PFN2/SPTB/GBA2/WDR1/FERMT2/ADD2/CAPZB/CTTN/ADD1/ARHGAP28/PXN/PPM1F/COTL1/TJP1/ARHGEF18/MTPN/WASL/TGFBR1/TESK1/PFN1/ARPC3/WASF1/DBN1/ECT2/ACTR3/SPTBN1/RND3/CAPZA1/STMN1/CCN2/ITGB1BP1/VASP/DSTN/CDC42EP1/SNX9/RHPN2/ARFIP2/INPP5K/SWAP70/NOTCH2/ROCK2/RAC1/RDX/ACTR2/TMOD3/AP1AR/TPM1/IQGAP1/ARHGAP17/ARHGDIA/HAX1/ARF1/PAM/GSN/TWF1/RHOC/TMSB15A/F11R/CARMIL2/ARPC5/CDC42EP3/ARPC2/PRKCD/F2RL1/RHOBTB3/CDK5/WASHC5/CFL2/ARF6/JAM3/DAPK3/MLST8/WASHC2C/CORO1B/SSH3/HRAS/BAIAP2/RHOG/FLII/GRB2/MYADM/PAK2/IQGAP3/ACTG1/NF2/ARAP1/EVL/FLNA/GMFB/SPTAN1/S100A10/MYO1C/MTOR/CAPZA2/TRIM27/TMSB4X/PDXP/ARPC4/ARPIN/TWF2/BRK1/CYFIP1	107
GO:0019081	viral translation	11/3876	15/11271	0.00239478605211164	0.0329108396180116	0.028130294349389	CSDE1/PTBP1/EIF3L/EIF3B/EIF3A/EIF3G/SSB/DENR/EIF2D/EIF3F/PCBP2	11
GO:0034383	low-density lipoprotein particle clearance	11/3876	15/11271	0.00239478605211164	0.0329108396180116	0.028130294349389	SOAT1/SCARB1/KHSRP/CSK/LIPA/EHD1/NCEH1/LDLRAP1/HNRNPK/ANXA2/CNPY2	11
GO:0009895	negative regulation of catabolic process	105/3876	243/11271	0.00241673786374071	0.0331246531006366	0.0283130498266699	CYP51A1/POLDIP2/FYN/TIMP2/NSUN2/THRAP3/YBX3/CTSA/YBX1/ELAVL1/KDM4A/SIRT2/PABPC1/FUS/HNRNPC/HSP90AB1/CIRBP/TIMP3/TSPO/CHMP4B/CST3/USP14/TIMP1/TSC2/SNRNP70/SGTA/NOP53/GSK3A/SUFU/GIT1/EIF4G2/MAPK14/SNX3/TENT4A/DAP/HMGCR/EIF4G1/PDCL3/QSOX1/PARK7/MAD2L2/SLIRP/TARDBP/ZCCHC17/RPL5/GIPC1/RPL23/BECN1/TRAF2/PIN1/QRICH2/APOC1/DKC1/SDCBP/ATRAID/HNRNPD/FURIN/NCOR1/NPC1/TP53/AKT1/MCL1/RUBCN/SNCA/SNX12/EIF3H/ZDHHC7/AZIN1/LARP1/RRAGA/PINK1/CCAR2/IGF2BP1/ATP13A2/UBXN1/MAPKAPK2/RYBP/MAD2L1/FMC1/FOXK1/PHB/PBK/MFSD2A/RPS7/USP19/PAIP1/MYD88/RELA/SMARCC1/ANGEL2/WDR6/ANXA2/RBM10/TENT5C/NRBP2/USP7/FLNA/MAGEA6/MTOR/RNF5/EHMT2/BAG6/MAGEA3/TAF9/F8A1	105
GO:1902904	negative regulation of supramolecular fiber organization	55/3876	116/11271	0.00243485407016662	0.0332849048483727	0.0284500238111122	FKBP4/TMSB10/PFN2/SPTB/ADD2/CAPZB/ADD1/TPX2/ARHGAP28/PFDN4/MAPRE1/ARHGEF7/TJP1/ARHGEF18/MTPN/PFN1/HSPA8/PFDN1/SPTBN1/CAPZA1/ARHGEF2/STMN1/CLU/MAP1B/RHPN2/INPP5K/SWAP70/CKAP2/RDX/TMOD3/KATNB1/PFDN2/SNCA/GSN/TWF1/VBP1/TMSB15A/F11R/CARMIL2/PRKCD/WASHC2C/CORO1B/SSH3/FLII/MYADM/PAK2/CIB1/ARAP1/GMFB/SPTAN1/CAPZA2/PFDN6/TMSB4X/ARPIN/TWF2	55
GO:0070972	protein localization to endoplasmic reticulum	33/3876	63/11271	0.00244690510930759	0.0333018681584722	0.0284645230737193	SEC62/SEC63/HSPA5/HERPUD1/SEC61A1/TRAM2/TRAM1/RAB10/SRP54/CHMP4B/VAPA/SGTA/KDELR1/SEC61B/MAN1A1/SSR3/SPCS1/RTN4/SPCS2/SPCS3/SEC61G/OS9/KDELR2/SRP14/SRP9/SRPRB/RER1/SRP68/SRPRA/BCAP31/GPAA1/GET3/RYR2	33
GO:0006613	cotranslational protein targeting to membrane	15/3876	23/11271	0.00246823342460014	0.0333018681584722	0.0284645230737193	SEC62/SEC63/SEC61A1/TRAM2/TRAM1/SRP54/SEC61B/SSR3/SSR1/SRP14/SRP9/SSR2/SRP68/ARL6IP1/SRPRA	15
GO:0016226	iron-sulfur cluster assembly	15/3876	23/11271	0.00246823342460014	0.0333018681584722	0.0284645230737193	CIAPIN1/NUBP2/NUBP1/GLRX3/HSPA9/ISCA1/ISCU/CIAO1/FXN/CIAO2B/CIAO2A/NFU1/IBA57/GLRX5/LYRM4	15
GO:0031163	metallo-sulfur cluster assembly	15/3876	23/11271	0.00246823342460014	0.0333018681584722	0.0284645230737193	CIAPIN1/NUBP2/NUBP1/GLRX3/HSPA9/ISCA1/ISCU/CIAO1/FXN/CIAO2B/CIAO2A/NFU1/IBA57/GLRX5/LYRM4	15
GO:0036296	response to increased oxygen levels	15/3876	23/11271	0.00246823342460014	0.0333018681584722	0.0284645230737193	ATP6AP1/CAV1/ATP6V1A/HDAC1/CAT/CDKN1A/CDK4/CCDC115/ATP6V1G1/POLG/ATP6V0D1/PDPN/HDAC2/ATP6/TMEM199	15
GO:0019080	viral gene expression	41/3876	82/11271	0.00249015561382706	0.0334966671169299	0.0286310260284896	CSDE1/PTBP1/NUCKS1/SMARCB1/EIF3L/SNW1/MON1B/EIF3B/TRIM14/EIF3A/SPCS1/MOGS/HDAC1/TARDBP/CANX/SMARCA4/SPCS3/EIF3G/MGAT1/INPP5K/MDFIC/ST6GALNAC4/GTF2B/SSB/TARBP2/DENR/FURIN/GALNT1/EIF2D/UBP1/USF1/RRP1B/MGAT4B/PSMC3/MGAT2/LARP7/EIF3F/HEXIM1/PCBP2/TRIM27/CCL5	41
