gene_id	CK0816_S1.htseq.count	CK0817_S2.htseq.count	CK0818_S3.htseq.count	CK0819_S4.htseq.count	CK0820_S5.htseq.count	CK0821_S6.htseq.count	CK0822_S7.htseq.count	CK0823_S8.htseq.count	CK0824_S9.htseq.count
ENSG00000026103	145	100	149	307	218	232	421	252	261
ENSG00000026297	376	372	433	406	304	266	722	385	345
ENSG00000026508	102	113	114	13	17	14	26	28	19
ENSG00000026559	78	61	85	94	56	56	178	75	83
ENSG00000026652	1658	1123	1337	1149	1104	1090	2054	1392	1618
ENSG00000026751	3	7	4	1	2	0	0	1	0
ENSG00000026950	129	139	209	730	467	511	1024	613	572
ENSG00000027001	483	333	491	229	207	200	390	271	264
ENSG00000027075	157	109	201	204	198	188	270	218	246
ENSG00000027644	7	19	16	18	16	11	23	32	29
ENSG00000027697	1716	1052	1639	1068	941	877	1679	1150	1190
ENSG00000027847	448	424	514	298	261	244	538	423	425
ENSG00000027869	32	27	40	31	28	30	71	38	42
ENSG00000028116	555	411	606	280	254	291	478	388	408
ENSG00000028137	2	2	1	4	1	9	2	3	3
ENSG00000028203	3109	1952	2863	2031	1943	1994	3821	2673	2731
ENSG00000028277	32	39	16	58	59	47	56	98	74
ENSG00000028310	1232	1162	1170	938	806	840	1587	1212	1288
ENSG00000028528	1605	1173	1435	723	774	763	1365	1053	1154
ENSG00000028839	740	411	700	412	336	374	673	528	525
ENSG00000029153	1284	721	1224	1131	1190	1235	1756	1232	1286
ENSG00000029363	17165	9489	15145	8343	8056	8366	11898	10411	10976
ENSG00000029364	2877	2151	2864	1392	1360	1289	2513	1711	2019
ENSG00000029534	29	42	42	29	38	56	49	62	70
ENSG00000029559	0	0	0	0	0	0	0	0	2
ENSG00000029639	502	308	569	484	451	429	1042	557	630
ENSG00000029725	1966	1540	1754	1465	1212	1246	2334	1496	1651
ENSG00000029993	2972	1906	2519	821	731	833	1660	1150	1240
ENSG00000030066	5918	3825	5089	3488	3099	3064	5610	4189	4157
ENSG00000030110	372	320	462	160	154	182	352	260	346
ENSG00000030304	15	4	14	7	20	14	44	22	34
ENSG00000030419	60	50	70	299	165	210	359	134	169
ENSG00000030582	1309	968	1514	288	211	246	492	320	433
ENSG00000031003	2828	2468	2727	1709	1735	1616	2456	2129	2137
ENSG00000031081	233	208	198	384	401	344	562	466	544
ENSG00000031691	833	440	897	867	754	759	1313	853	852
ENSG00000031698	3935	2583	3106	2249	1688	1621	4027	2403	2314
ENSG00000031823	1333	1101	1432	631	589	557	1161	801	929
ENSG00000032219	1481	1094	1529	1160	1274	1184	1814	1335	1427
ENSG00000032389	442	341	510	269	240	232	459	353	315
ENSG00000032444	297	306	473	145	100	147	295	193	265
ENSG00000032742	354	222	462	335	360	381	565	403	461
ENSG00000033011	431	383	542	247	227	247	377	335	335
ENSG00000033030	2498	1815	2216	1678	1790	1838	2788	2472	2604
ENSG00000033050	1297	953	1228	505	514	572	820	761	782
ENSG00000033100	1722	1386	1561	882	817	988	1660	1249	1462
ENSG00000033122	200	124	169	338	370	410	524	462	465
ENSG00000033170	719	521	680	424	449	439	798	567	593
ENSG00000033178	6004	3277	5652	4734	4107	4169	7272	4678	4835
ENSG00000033327	305	256	282	294	178	189	484	329	356
ENSG00000033627	2494	1927	2220	1257	1178	1273	2352	1828	1893
ENSG00000033800	1881	1233	1530	1232	1117	951	1800	1330	1425
ENSG00000033867	3150	2020	2904	2892	2282	2484	4781	2909	3172
ENSG00000034053	349	253	366	226	188	268	536	282	382
ENSG00000034152	238	307	193	83	98	82	153	149	159
ENSG00000034239	0	0	1	2	5	1	1	1	3
ENSG00000034510	2046	1533	2346	667	581	600	1724	1087	1098
ENSG00000034533	343	216	377	351	301	358	537	451	449
ENSG00000034677	1069	644	941	574	583	593	1020	774	771
ENSG00000034693	738	438	892	463	404	438	723	519	600
ENSG00000034713	1392	1000	1308	838	812	783	1588	1113	1124
ENSG00000034971	2	4	0	36	14	32	21	27	28
ENSG00000035115	290	201	331	246	223	238	503	285	328
ENSG00000035141	2052	1473	2436	725	863	814	1777	1295	1376
ENSG00000035403	6094	4810	4830	2195	2122	2058	4029	2904	3091
ENSG00000035499	1083	772	1227	552	469	534	996	705	705
ENSG00000035664	20	26	45	66	63	46	108	71	79
ENSG00000035681	633	402	606	336	318	368	505	409	472
ENSG00000035687	2237	1518	2268	1304	1206	1160	2302	1649	1611
ENSG00000035720	13	10	13	42	49	69	24	38	61
ENSG00000035862	158	182	145	85	81	101	198	114	98
ENSG00000035928	3818	2565	3902	2635	2402	2270	4186	2782	2999
ENSG00000036054	2417	1513	2445	1649	1468	1451	2444	1846	1908
ENSG00000036257	2094	1927	1628	1151	1061	965	1639	1517	1440
ENSG00000036448	33	18	23	62	56	36	109	68	69
ENSG00000036473	0	0	0	1	4	6	3	1	0
ENSG00000036530	31	17	34	37	24	45	54	32	22
ENSG00000036549	6767	4344	5912	3049	3297	3398	4570	3966	4417
ENSG00000036565	0	1	0	0	1	1	3	1	0
ENSG00000036672	152	156	119	137	88	121	191	154	145
ENSG00000036828	1	2	2	32	31	43	25	39	50
ENSG00000037042	216	207	266	179	139	145	362	273	248
ENSG00000037241	782	481	1079	236	220	220	430	314	277
ENSG00000037280	577	467	728	575	487	420	1012	624	788
ENSG00000037474	4293	2989	3505	1716	1433	1550	2998	2166	2230
ENSG00000037637	898	726	920	706	766	771	1152	824	971
ENSG00000037749	2522	1712	2609	1414	1570	1558	2658	2099	2340
ENSG00000037757	686	470	861	382	309	323	797	530	558
ENSG00000037897	380	271	279	102	113	155	233	183	224
ENSG00000037965	106	81	57	75	80	65	171	122	111
ENSG00000038002	331	208	602	213	180	210	370	220	258
ENSG00000038210	1281	851	1436	733	683	573	1183	812	845
ENSG00000038219	4627	3545	4384	4238	4154	4080	6656	4746	5082
ENSG00000038274	1934	1245	2195	765	795	788	1350	1043	998
ENSG00000038295	16	16	10	29	12	20	52	20	20
ENSG00000038358	2131	1783	2032	750	721	803	1413	1254	1411
ENSG00000038382	5257	4301	4743	5021	4162	4247	6173	4786	5019
ENSG00000038427	2266	1603	1690	2968	3140	2863	5216	3738	4015
ENSG00000038532	1049	1036	984	695	652	645	1017	786	839
ENSG00000038945	2	1	7	8	4	6	8	8	7
ENSG00000039068	52	30	69	101	97	66	300	108	120
ENSG00000039123	5179	3011	5021	2974	2660	2702	5298	3808	3903
ENSG00000039139	12	9	13	7	16	17	14	7	15
ENSG00000039319	4218	2359	4019	2644	2454	2555	4316	3142	3415
ENSG00000039523	160	251	154	134	98	101	244	210	196
ENSG00000039537	1	0	1	1	9	4	2	2	3
ENSG00000039560	2422	1775	2400	1215	1088	1053	1996	1496	1459
ENSG00000039600	24	20	7	18	27	15	24	27	35
ENSG00000039650	785	680	710	497	408	416	805	621	786
ENSG00000039987	3	6	4	17	18	19	22	32	26
ENSG00000040199	2053	1520	1733	1402	1288	1377	1770	1693	1733
ENSG00000040275	3593	2298	4049	1830	1763	1772	3053	2464	2513
ENSG00000040341	717	469	612	454	446	346	768	611	578
ENSG00000040487	232	239	309	117	107	129	170	161	178
ENSG00000040531	486	425	575	180	195	195	326	325	293
ENSG00000040608	41	28	63	15	32	17	58	52	57
ENSG00000040633	761	687	706	431	419	503	663	550	578
ENSG00000040731	3	3	4	15	5	12	21	4	9
ENSG00000040933	2378	1702	2093	1416	1486	1308	2544	1693	1784
ENSG00000041353	26	25	92	39	48	36	42	35	72
ENSG00000041357	8580	4890	10329	2663	2380	2471	4862	3583	3643
ENSG00000041515	6	0	10	0	0	0	1	0	0
ENSG00000041802	1144	900	1192	709	599	682	1023	940	954
ENSG00000041880	126	85	254	147	135	144	237	166	192
ENSG00000041982	353	358	234	120	133	121	227	165	163
ENSG00000041988	244	239	274	264	208	188	427	236	264
ENSG00000042062	89	62	41	67	118	131	90	127	155
ENSG00000042088	807	651	862	634	456	530	1205	755	753
ENSG00000042286	126	134	180	160	125	129	181	209	204
ENSG00000042304	0	0	0	15	14	17	16	29	26
ENSG00000042317	209	174	334	372	307	303	588	339	362
ENSG00000042429	759	541	622	476	554	565	782	722	715
ENSG00000042445	617	462	737	371	385	363	749	532	573
ENSG00000042493	41	34	58	19	16	16	52	26	25
ENSG00000042753	815	654	976	313	267	289	600	431	474
ENSG00000042781	60	55	73	137	175	153	173	187	188
ENSG00000042813	0	0	0	0	4	0	0	1	0
ENSG00000042832	17	19	10	92	132	116	158	162	176
ENSG00000042980	4	0	0	11	4	8	8	9	13
ENSG00000043039	123	65	113	33	32	35	66	73	61
ENSG00000043093	1498	876	1428	855	873	856	1323	1047	1158
ENSG00000043143	83	46	80	92	153	90	141	125	182
ENSG00000043355	845	795	707	893	748	774	1208	984	977
ENSG00000043462	0	0	0	0	1	0	2	2	1
ENSG00000043514	1480	1019	1493	1703	1206	1318	3208	1746	1683
ENSG00000043591	6	4	0	24	11	7	14	8	12
ENSG00000044012	1	0	0	4	0	2	2	3	2
ENSG00000044090	509	449	653	521	507	445	1034	656	756
ENSG00000044115	6034	4637	6208	1675	1761	1722	3533	2473	2594
ENSG00000044446	957	654	881	708	617	597	1157	741	775
ENSG00000044459	1904	1202	1727	1702	1700	1585	2626	2152	2114
ENSG00000044524	660	388	592	799	539	515	1293	728	734
ENSG00000044574	15283	11252	8797	2411	1919	1827	5135	2912	2441
ENSG00000046604	6290	4892	6019	2747	2398	2170	4795	3021	3137
ENSG00000046647	183	114	212	173	93	130	349	151	167
ENSG00000046651	3123	2158	2867	2421	2454	2327	4323	3026	3308
ENSG00000046653	834	502	721	498	425	482	917	721	623
ENSG00000046774	29	24	107	2	3	0	8	2	3
ENSG00000046889	64	43	38	284	103	99	493	169	123
ENSG00000047056	701	619	728	626	579	612	954	736	798
ENSG00000047188	4682	2774	4406	3485	3132	3172	5430	3559	3995
ENSG00000047230	1041	717	1275	571	559	628	883	711	792
ENSG00000047249	737	616	914	404	434	470	659	457	556
ENSG00000047315	6817	4417	6790	2682	2357	2496	4854	3138	3297
ENSG00000047346	794	588	683	712	749	707	979	820	741
ENSG00000047365	1029	683	628	685	664	862	975	799	896
ENSG00000047410	14685	9015	14696	8183	8038	8034	13354	9559	10592
ENSG00000047457	15	10	18	55	60	48	66	44	56
ENSG00000047578	502	424	502	460	421	518	872	689	710
ENSG00000047579	304	314	288	197	151	156	313	240	230
ENSG00000047597	191	183	352	134	171	133	239	155	205
ENSG00000047617	9	17	18	14	7	17	28	28	9
ENSG00000047621	1388	830	1715	1244	1020	1148	1659	1421	1472
ENSG00000047634	4720	2619	4062	3103	2733	2894	5135	3342	3564
ENSG00000047644	0	4	0	0	2	13	2	4	2
ENSG00000047648	31	17	14	107	86	80	126	108	101
ENSG00000047662	52	55	62	183	133	151	249	152	138
ENSG00000047849	5166	4449	4729	2593	2520	2508	4897	3497	3829
ENSG00000047932	3545	2036	3396	2367	2030	2179	3569	2516	2587
ENSG00000047936	17	31	17	11	7	12	13	21	25
ENSG00000048028	2230	1399	2350	1636	1707	1659	3376	2034	2167
ENSG00000048052	140	137	127	193	127	129	280	142	173
ENSG00000048140	711	581	989	296	275	350	560	389	498
ENSG00000048162	772	633	715	353	350	307	678	515	505
ENSG00000048342	1228	931	1022	1157	956	1014	1771	1253	1411
ENSG00000048392	857	474	860	636	510	635	912	609	658
ENSG00000048405	1916	1366	1378	1189	1163	1250	1850	1385	1572
ENSG00000048462	2	13	4	26	35	28	35	47	31
ENSG00000048471	490	500	559	352	338	315	562	443	432
ENSG00000048540	26	14	24	40	38	25	63	64	50
ENSG00000048544	1244	789	1388	809	685	663	1599	1019	1044
ENSG00000048545	2	2	2	17	13	13	6	12	11
ENSG00000048649	3762	2860	2833	2741	2516	2380	4403	3081	3214
ENSG00000048707	3068	2162	2971	2379	2283	2385	3675	2875	3065
ENSG00000048740	1219	856	1215	398	558	556	731	727	776
ENSG00000048828	5587	3685	5411	2483	2549	2744	4252	3037	3362
ENSG00000048991	1599	1228	1290	1289	985	1014	2038	1248	1349
ENSG00000049089	11	12	22	35	46	31	74	54	43
ENSG00000049130	975	594	843	711	680	687	1086	831	970
ENSG00000049167	1725	1005	1628	1614	1514	1572	2480	1922	1836
ENSG00000049192	111	72	157	574	418	492	823	384	553
ENSG00000049239	473	349	709	307	270	220	644	344	428
ENSG00000049245	1353	903	1608	507	601	656	955	846	878
ENSG00000049246	88	67	102	87	66	80	121	110	140
ENSG00000049247	0	1	1	0	11	1	5	2	4
ENSG00000049249	33	28	33	25	34	36	70	138	100
ENSG00000049283	3	2	14	15	11	5	24	21	30
ENSG00000049323	667	411	503	568	444	442	965	626	704
ENSG00000049449	1285	790	1095	465	557	532	1031	790	798
ENSG00000049540	0	1	0	4	1	5	2	10	7
ENSG00000049541	1555	1049	1484	1154	879	936	2248	1301	1385
ENSG00000049618	4681	3750	4088	2896	3101	2961	4838	4010	4273
ENSG00000049656	2490	1862	2182	958	866	848	1612	1188	1272
ENSG00000049759	1071	1062	1022	643	694	689	1177	936	1021
ENSG00000049768	23	13	17	17	14	19	41	36	16
ENSG00000049769	43	49	35	85	93	76	106	101	132
ENSG00000049860	1580	940	1916	735	572	640	1406	877	959
ENSG00000049883	728	459	805	1359	981	1068	2503	1328	1547
ENSG00000050030	28	18	17	77	65	67	102	81	77
ENSG00000050130	844	426	1044	510	349	371	914	540	505
ENSG00000050165	49	36	91	42	58	31	77	59	84
ENSG00000050327	0	0	0	0	0	0	0	0	0
ENSG00000050344	1469	1018	772	884	1217	1117	1522	1872	1712
ENSG00000050393	1325	865	1220	457	462	431	830	723	671
ENSG00000050405	1615	1050	1359	1307	1210	1267	2212	1393	1406
ENSG00000050426	1406	913	1682	1184	1189	1165	2256	1609	1656
ENSG00000050438	78	91	105	167	134	109	295	126	136
ENSG00000050555	144	129	217	100	122	133	216	146	196
ENSG00000050628	57	35	47	409	606	670	324	735	747
ENSG00000050730	3	1	0	3	2	1	9	2	6
ENSG00000050748	2357	1551	2171	1184	1254	1157	2162	1426	1438
ENSG00000050767	9	12	4	23	25	26	35	65	44
ENSG00000050820	683	616	762	370	359	335	654	485	529
ENSG00000051009	483	453	600	429	404	475	818	494	529
ENSG00000051108	2534	1485	1465	692	714	656	1475	1021	897
ENSG00000051128	32	27	23	47	27	27	54	32	32
ENSG00000051180	569	403	642	409	363	401	793	561	465
ENSG00000051341	5829	4148	5680	5271	4933	5204	8387	6325	6919
ENSG00000051382	998	801	860	580	472	470	1007	753	736
ENSG00000051523	182	157	269	31	38	35	57	105	102
ENSG00000051596	852	439	770	320	242	239	499	375	410
ENSG00000051620	1855	1151	1899	1185	990	1149	2429	1578	1644
ENSG00000051825	5890	3676	5683	4032	3707	3665	7384	5066	5251
ENSG00000052126	2172	1239	1928	2049	1794	1759	3215	2174	2435
ENSG00000052344	10	22	6	8	21	27	19	26	16
ENSG00000052723	4120	2531	4704	2050	1937	1967	4130	2692	2865
ENSG00000052749	2267	2048	1848	1175	1020	1152	1970	1627	1718
ENSG00000052795	1457	1072	1314	936	965	1003	1717	1115	1229
ENSG00000052802	1634	934	2069	1160	944	910	2172	1314	1353
ENSG00000052841	3069	1975	2873	2665	2277	2434	4457	2897	2927
ENSG00000052850	175	233	222	273	266	278	550	331	491
ENSG00000053108	6	25	23	29	41	32	69	76	64
ENSG00000053254	928	696	875	911	717	803	1509	824	1005
ENSG00000053328	55	44	67	53	84	74	97	92	109
ENSG00000053371	375	269	549	252	194	185	508	348	329
ENSG00000053372	1470	1104	1183	735	620	681	1343	1054	1162
ENSG00000053438	58	55	50	24	24	30	57	48	35
ENSG00000053501	176	123	192	105	94	105	193	117	160
ENSG00000053524	65	52	100	41	66	63	115	60	96
ENSG00000053702	89	111	81	22	44	46	61	79	43
ENSG00000053747	2823	2031	2986	1733	1765	1535	2805	2053	2288
ENSG00000053770	2676	1787	2538	1537	1586	1606	3067	2417	2530
ENSG00000053900	1258	605	1245	934	856	841	1423	962	1065
ENSG00000053918	6	2	14	18	14	18	22	26	18
ENSG00000054116	966	691	1053	599	471	432	1230	557	623
ENSG00000054118	5881	4547	5076	3433	2757	2928	5907	3666	3711
ENSG00000054148	294	204	336	120	113	97	240	153	208
ENSG00000054179	2	2	1	1	2	2	3	2	1
ENSG00000054219	4	5	4	30	35	29	22	52	50
ENSG00000054267	5383	4075	4907	4621	4159	4258	6043	4926	5109
ENSG00000054277	16	7	8	24	10	19	24	12	26
ENSG00000054282	900	648	817	953	939	890	1524	1016	993
ENSG00000054356	4	3	4	5	10	6	5	17	12
ENSG00000054392	54	48	82	95	91	59	180	78	95
ENSG00000054523	4358	3542	3494	2787	2688	2477	5111	3350	3552
ENSG00000054598	3530	2512	3397	2288	2574	2877	4120	4032	4323
ENSG00000054611	518	461	592	289	258	326	480	378	421
ENSG00000054654	8245	6036	6821	5043	5488	5217	9350	6713	7515
ENSG00000054690	811	791	950	748	668	662	1290	877	881
ENSG00000054793	1610	1317	1939	938	811	825	1528	982	1230
ENSG00000054796	0	0	0	0	10	4	4	6	3
ENSG00000054803	0	0	0	0	1	0	1	0	0
ENSG00000054938	21	16	11	86	62	61	42	96	85
ENSG00000054965	1670	1394	1433	1188	1159	1068	2638	1677	1895
ENSG00000054967	591	541	547	301	273	264	597	357	489
ENSG00000054983	147	137	280	52	64	72	117	80	103
ENSG00000055044	5312	3243	4991	3138	2908	2827	5368	3929	4087
ENSG00000055070	1067	859	1071	340	330	317	733	528	489
ENSG00000055118	33	38	61	48	29	43	61	61	55
ENSG00000055130	5291	3634	4565	1987	2035	2213	3287	2998	3158
ENSG00000055147	755	512	1015	511	510	550	803	572	566
ENSG00000055163	1105	806	1052	723	576	631	1260	812	944
ENSG00000055208	3181	2586	2579	1920	1935	1836	3012	2295	2260
ENSG00000055211	881	639	914	768	643	655	1229	861	912
ENSG00000055332	2971	1996	2721	1480	1817	1857	2799	2331	2384
ENSG00000055483	1605	1543	1285	1538	993	961	2794	1404	1636
ENSG00000055609	15136	12620	11018	17279	14398	14245	23638	17282	17766
ENSG00000055732	1085	805	969	527	559	517	954	883	792
ENSG00000055813	6	1	1	2	1	4	1	4	2
ENSG00000055917	5463	3888	3904	3257	3021	3005	4481	3523	3539
ENSG00000055950	592	336	642	284	302	319	571	423	431
ENSG00000055955	17	22	21	23	15	30	36	32	23
ENSG00000055957	3	3	4	42	44	41	24	54	69
ENSG00000056050	752	428	976	491	416	403	861	465	538
ENSG00000056097	6536	4464	6636	4023	3891	3752	6367	4248	4771
ENSG00000056277	1703	1236	1538	1588	1471	1393	2700	1699	1805
ENSG00000056291	3	4	15	4	4	7	7	2	6
ENSG00000056487	208	232	227	490	454	452	823	530	590
ENSG00000056558	30	17	53	81	73	60	149	102	133
ENSG00000056586	6268	4680	5611	4963	4563	4609	6483	5254	5680
ENSG00000056736	429	383	515	289	320	309	534	449	517
ENSG00000056972	658	576	584	391	468	494	782	684	624
ENSG00000056998	297	183	334	261	192	241	475	279	319
ENSG00000057019	3101	1936	2570	1298	1429	1333	2235	1925	2123
ENSG00000057149	0	0	0	0	1	0	0	1	1
ENSG00000057252	2014	1254	2172	747	828	734	1476	1028	1120
ENSG00000057294	550	433	475	356	297	377	682	463	547
ENSG00000057468	115	95	78	325	337	374	429	575	479
ENSG00000057593	0	0	0	3	1	6	4	4	5
ENSG00000057608	4929	3261	4941	2855	2451	2697	4637	3304	3514
ENSG00000057657	16	6	13	42	31	33	51	39	50
ENSG00000057663	1510	715	1527	817	781	875	1438	1041	1005
ENSG00000057704	146	108	188	285	216	242	574	292	286
ENSG00000057757	871	567	1007	459	488	455	945	631	656
ENSG00000057935	878	618	894	802	724	669	1460	966	1027
ENSG00000058056	924	554	805	519	449	410	956	668	605
ENSG00000058063	3062	1882	3000	1671	1411	1576	2858	1898	2164
ENSG00000058085	56	59	81	62	79	54	85	90	93
ENSG00000058091	1038	790	873	660	562	549	1048	763	810
ENSG00000058262	6573	4661	5709	2317	2141	2344	4544	3521	3653
ENSG00000058272	4224	2529	3943	2949	2719	2652	4336	3154	3382
ENSG00000058335	10	11	12	105	76	125	91	105	124
ENSG00000058404	82	70	67	157	119	136	220	156	142
ENSG00000058453	206	165	341	145	120	135	303	222	222
ENSG00000058600	2455	1689	2106	1069	1029	1110	1909	1406	1640
ENSG00000058668	818	742	985	689	446	583	1156	682	796
ENSG00000058673	149	94	115	121	139	144	228	221	212
ENSG00000058729	1546	931	1723	714	748	778	1066	882	1057
ENSG00000058799	403	256	465	152	150	172	220	237	241
ENSG00000058804	5425	3001	5783	2562	2625	2812	4615	3602	3733
ENSG00000058866	0	1	1	8	6	2	5	11	6
ENSG00000059122	497	424	586	371	347	332	669	512	621
ENSG00000059145	360	325	472	192	191	183	345	293	294
ENSG00000059377	61	30	65	40	58	38	92	70	66
ENSG00000059378	9	21	18	74	69	94	114	76	67
ENSG00000059573	3408	2367	3120	1296	1088	1212	2609	1575	1869
ENSG00000059588	2532	1435	2868	2321	2130	2221	4127	2502	2792
ENSG00000059691	503	344	618	229	247	239	436	321	368
ENSG00000059728	619	575	494	847	714	732	1075	990	1001
ENSG00000059758	1791	1017	1556	1400	1179	1249	2186	1634	1690
ENSG00000059769	483	297	564	465	321	376	586	416	415
ENSG00000059804	46	64	62	408	225	243	1075	282	192
ENSG00000059915	47	35	32	92	89	99	149	89	107
ENSG00000060069	404	420	443	298	230	279	461	303	338
ENSG00000060138	5575	4204	3818	2216	2178	2057	4580	2997	2768
ENSG00000060140	39	42	51	74	52	82	76	99	108
ENSG00000060237	7807	6903	6680	4539	4156	3994	7097	5408	5653
ENSG00000060303	1	1	0	0	0	1	0	0	2
ENSG00000060339	6579	4440	6381	3789	3619	3570	5930	4615	4737
ENSG00000060491	724	502	696	852	593	624	1357	822	728
ENSG00000060558	0	1	4	2	1	3	1	0	2
ENSG00000060566	0	0	0	0	1	0	1	5	3
ENSG00000060642	152	79	214	325	172	198	628	257	352
ENSG00000060656	1113	769	1225	976	684	635	2116	896	1189
ENSG00000060688	3527	2237	2920	2183	1608	1604	4045	2233	2557
ENSG00000060709	5	7	3	21	12	9	30	11	7
ENSG00000060718	23	16	25	25	19	25	58	47	28
ENSG00000060749	7838	5444	6240	6071	5877	5520	9167	7310	7179
ENSG00000060762	1209	584	1339	491	491	491	844	643	508
ENSG00000060971	421	404	519	189	213	217	360	371	376
ENSG00000060982	4590	2475	3226	2927	2485	2578	5757	3483	3355
ENSG00000061273	346	273	436	191	163	159	413	285	313
ENSG00000061337	11	14	4	38	29	27	68	47	62
ENSG00000061455	506	276	470	660	595	676	1075	782	862
ENSG00000061492	0	0	1	18	11	12	12	19	18
ENSG00000061656	67	66	84	111	86	116	182	155	158
ENSG00000061676	8249	5235	8658	4935	4280	4150	8232	5485	5708
ENSG00000061794	1719	1078	1639	905	838	834	1573	1078	1109
ENSG00000061918	485	340	513	391	308	351	626	354	477
ENSG00000061936	2647	2178	2639	2394	2283	2325	3749	2856	3240
ENSG00000061938	458	400	539	256	236	254	502	365	427
ENSG00000061987	4443	2866	4389	3853	3326	3457	6069	4189	4450
ENSG00000062038	21	28	17	27	18	34	43	31	46
ENSG00000062096	0	0	0	0	0	0	0	1	0
ENSG00000062194	5630	4046	5114	3601	3291	3372	5261	4076	4022
ENSG00000062282	88	67	128	45	60	76	74	112	84
ENSG00000062370	360	220	474	504	489	430	810	599	746
ENSG00000062485	4080	3057	2933	1734	1656	1719	3112	2269	2339
ENSG00000062524	159	56	197	44	47	57	88	89	108
ENSG00000062582	43	26	30	30	15	17	61	22	41
ENSG00000062598	663	605	804	375	340	354	647	433	501
ENSG00000062650	5876	3915	5474	3162	2999	3029	4769	3871	4217
ENSG00000062716	1520	1038	1553	1391	978	1017	2383	1352	1510
ENSG00000062725	2526	1507	2256	1895	1416	1460	2664	1651	1816
ENSG00000062822	1935	1720	1898	742	800	868	1850	1222	1327
ENSG00000063015	35	43	29	47	51	77	65	107	84
ENSG00000063046	10866	7601	8929	9399	8217	9265	13501	8917	9871
ENSG00000063127	105	73	102	92	89	84	157	125	118
ENSG00000063169	89	197	75	138	68	105	213	139	165
ENSG00000063176	155	168	223	101	94	112	209	139	149
ENSG00000063177	8988	7376	8633	2264	2037	2227	5324	3178	3483
ENSG00000063180	40	45	66	54	49	57	92	94	90
ENSG00000063241	286	164	295	83	71	67	138	94	151
ENSG00000063244	3330	2558	3486	1283	1027	1140	2682	1854	2024
ENSG00000063245	980	1113	969	648	605	687	1030	948	975
ENSG00000063322	706	592	910	273	369	328	631	568	596
ENSG00000063438	118	160	219	133	140	116	251	138	172
ENSG00000063515	0	3	0	7	8	3	9	12	7
ENSG00000063587	1395	1187	1153	490	505	508	904	783	744
ENSG00000063601	2783	2015	2387	1369	1456	1432	1972	1729	1785
ENSG00000063660	205	180	202	84	103	82	168	158	155
ENSG00000063761	261	216	294	208	190	182	306	230	261
ENSG00000063854	358	322	553	218	174	268	402	378	347
ENSG00000063978	947	750	1052	692	740	644	1475	941	1102
ENSG00000064012	533	401	637	383	378	359	553	513	531
ENSG00000064042	640	409	533	357	366	390	739	494	536
ENSG00000064102	2028	1201	1872	1148	929	920	1846	1244	1283
ENSG00000064115	982	610	1211	608	479	508	1026	650	737
ENSG00000064195	1	1	0	12	1	3	9	3	4
ENSG00000064199	106	94	184	79	80	101	173	126	109
ENSG00000064201	3	1	5	11	4	3	19	9	11
